"","factor","maf_class2","prs_bin2","simid","mean_odds","ci_lower","ci_upper"
"282","f100","maf1_top",51,"f100_51_maf1_top",0.310739790673955,0.250589930818163,0.385327603518755
"283","f100","n1_10",51,"f100_51_n1_10",1.85193314516672,1.64716076683816,2.08216249634853
"284","f100","n1_10_top",51,"f100_51_n1_10_top",0.827494194324048,0.614824868537726,1.11372632546334
"285","f100","maf1",56,"f100_56_maf1",1.75110813523219,1.57812759991718,1.94304928285727
"286","f100","maf1_top",56,"f100_56_maf1_top",0.316519542478138,0.250515988738023,0.399913080499377
"287","f100","n1_10",56,"f100_56_n1_10",1.78809165163603,1.59432313877679,2.00541011849297
"288","f100","n1_10_top",56,"f100_56_n1_10_top",0.776988694898882,0.601805523939068,1.00316698332897
"289","f100","maf1",61,"f100_61_maf1",1.78543396523389,1.61091880454468,1.97885482199199
"290","f100","maf1_top",61,"f100_61_maf1_top",0.330177500280988,0.257301691897071,0.423693994734448
"291","f100","n1_10",61,"f100_61_n1_10",1.91901492332237,1.71737189126517,2.14433361502208
"292","f100","n1_10_top",61,"f100_61_n1_10_top",0.795772612046038,0.62654470964916,1.01070847830982
"293","f100","maf1",66,"f100_66_maf1",1.8323657329453,1.64494763920307,2.04113741936419
"294","f100","maf1_top",66,"f100_66_maf1_top",0.384687356882043,0.306222402078248,0.483257794140999
"295","f100","n1_10",66,"f100_66_n1_10",1.8871387178203,1.68811761114193,2.10962347456788
"296","f100","n1_10_top",66,"f100_66_n1_10_top",1.00195262958192,0.753667333059434,1.33203208881413
"297","f100","maf1",71,"f100_71_maf1",1.84586866689193,1.65927838244196,2.05344152703235
"298","f100","maf1_top",71,"f100_71_maf1_top",0.445300018596892,0.357841522584081,0.55413386666384
"299","f100","n1_10",71,"f100_71_n1_10",1.91747140619522,1.69705530961372,2.16651547698416
"300","f100","n1_10_top",71,"f100_71_n1_10_top",0.962523579470147,0.756570265997423,1.22454143742305
"301","f100","maf1",76,"f100_76_maf1",1.92930003823397,1.72948923033489,2.15219532578925
"302","f100","maf1_top",76,"f100_76_maf1_top",0.536614280924368,0.429508997614593,0.670428065747681
"303","f100","n1_10",76,"f100_76_n1_10",2.04741228494424,1.81811008436637,2.30563435106929
"304","f100","n1_10_top",76,"f100_76_n1_10_top",1.21889487672006,0.959721861876933,1.54805759825958
"305","f100","maf1",81,"f100_81_maf1",2.04464279801754,1.83242735778098,2.28143514324494
"306","f100","maf1_top",81,"f100_81_maf1_top",0.768956109388947,0.620928793290782,0.952272635051862
"307","f100","n1_10",81,"f100_81_n1_10",2.09291260305175,1.87908823720964,2.33106837522296
"308","f100","n1_10_top",81,"f100_81_n1_10_top",1.41998421541512,1.14110425973832,1.76702098412155
"309","f100","maf1",86,"f100_86_maf1",2.14197602323361,1.91030675676362,2.40174059368382
"310","f100","maf1_top",86,"f100_86_maf1_top",0.973084233011074,0.8032534862312,1.17882205401622
"311","f100","n1_10",86,"f100_86_n1_10",2.206963779219,1.965191082105,2.4784811854364
"312","f100","n1_10_top",86,"f100_86_n1_10_top",1.66383342680233,1.32005603407027,2.09713951581954
"313","f100","maf1",91,"f100_91_maf1",2.4974598275413,2.22601785647847,2.80200159761968
"314","f100","maf1_top",91,"f100_91_maf1_top",1.98163973193402,1.63523023543502,2.40143310836891
"315","f100","n1_10",91,"f100_91_n1_10",2.53471857326738,2.26322379630104,2.83878167778511
"316","f100","n1_10_top",91,"f100_91_n1_10_top",3.76117206263377,3.07085215693314,4.6066741613718
"317","f100","maf1",96,"f100_96_maf1",2.79830133208953,2.43233221313731,3.21933422699441
"318","f100","maf1_top",96,"f100_96_maf1_top",3.47678535817352,2.72801694035913,4.43107088082029
"319","f100","n1_10",96,"f100_96_n1_10",3.18187872654835,2.69059133548367,3.76287253175183
"320","f100","n1_10_top",96,"f100_96_n1_10_top",4.08739509059889,3.20917533347967,5.20594760041887
"321","f100","maf1",97,"f100_97_maf1",2.81592209288001,2.4617086718418,3.22110301835072
"322","f100","maf1_top",97,"f100_97_maf1_top",4.15272500979165,3.40415139499641,5.06591012147603
"323","f100","n1_10",97,"f100_97_n1_10",3.11397578753152,2.6586189124816,3.64732424034453
"324","f100","n1_10_top",97,"f100_97_n1_10_top",4.72771746810176,3.65812469462665,6.11004662881667
"325","f100","maf1",98,"f100_98_maf1",2.93428700046774,2.55272503260964,3.37288195599821
"326","f100","maf1_top",98,"f100_98_maf1_top",5.54690227982423,4.47260601130711,6.8792388205299
"327","f100","n1_10",98,"f100_98_n1_10",3.59168516827621,3.05366912936418,4.2244925044323
"328","f100","n1_10_top",98,"f100_98_n1_10_top",7.04426134931008,5.52004592745622,8.98934874990266
"329","f100","maf1",99,"f100_99_maf1",3.16023371973513,2.74044394498274,3.64432820515651
"330","f100","maf1_top",99,"f100_99_maf1_top",7.69053809954725,6.24723293560261,9.46729165860416
"331","f100","n1_10",99,"f100_99_n1_10",4.91916761524492,4.2143529558328,5.74185652708164
"332","f100","n1_10_top",99,"f100_99_n1_10_top",11.3641344830644,8.72194298648428,14.8067411985262
"333","f100","maf1",100,"f100_100_maf1",3.05989421636125,2.6186325541427,3.57551218879822
"334","f100","maf1_top",100,"f100_100_maf1_top",9.03478823935409,7.18132888907485,11.3666147019325
"335","f100","n1_10",100,"f100_100_n1_10",7.97220478763027,6.72165058393469,9.45542294742593
"336","f100","n1_10_top",100,"f100_100_n1_10_top",26.5876415984063,20.4038797684426,34.6455033938509
